League,Season,Team,Sequence,n,n1,n2,k,k1,k2,c1,c2,c3,n1*,c1*,n2*,c2*
La_Liga,2014,Vallecano,"[0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0]",34,17,17,15,7,8,1.4506650775786598,1.5745512814486469,1.3477088948787062,1.0,5.447842765243646,1.0,5.447842765243646
La_Liga,2014,Villarreal,"[1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0]",26,13,13,16,9,7,2.627583920273654,4.760627558633165,2.949852507374631,6.0,18.972871683124186,6.0,18.972871683124186
La_Liga,2015,Ath Bilbao,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",30,15,15,18,8,10,1.2775923302793617,1.2953842236711035,1.1587485515643106,3.0,1.671939834288033,3.0,1.671939834288033
La_Liga,2015,Ath Madrid,"[1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1]",34,17,17,28,14,14,1.6703220384942294,2.0,1.4814814814814814,2.0,9.257693757786962,2.0,9.257693757786962
La_Liga,2015,Barcelona,"[1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1]",34,17,17,29,15,14,2.14451232823994,3.183599778905171,1.9880715705765408,8.0,53.517365686626846,8.0,53.517365686626846
La_Liga,2015,Betis,"[0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1]",26,13,13,11,5,6,1.398057804285396,1.5283489660964469,1.2531328320802004,3.0,2.7100657938657764,3.0,2.7100657938657764
La_Liga,2015,Celta,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0]",29,15,14,17,9,8,1.7967074443835742,2.2832411024109107,1.721170395869191,1.0,8.858251119296751,1.0,8.858251119296751
La_Liga,2015,Eibar,"[1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",28,14,14,11,9,2,22.451664823183823,296.06252697572927,103.30578512396694,14.0,296.06252697572927,14.0,296.06252697572927
La_Liga,2015,Espanol,"[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]",31,16,15,12,6,6,1.5401026560662618,1.79604172854337,1.4326647564469914,6.0,2.6199925396580204,6.0,2.6199925396580204
La_Liga,2015,Getafe,"[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",29,15,14,9,7,2,7.059183062808769,33.53748649477896,14.492753623188406,14.0,33.53748649477896,14.0,33.53748649477896
La_Liga,2015,Granada,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0]",29,15,14,10,4,6,1.208575556758187,1.2190211924619851,1.1111111111111112,1.0,4.344789329080041,1.0,4.344789329080041
La_Liga,2015,La Coruna,"[1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",20,10,10,8,6,2,5.977652417320556,29.459786383708668,11.717834544176236,10.0,29.459786383708668,10.0,29.459786383708668
La_Liga,2015,Las Palmas,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0]",30,15,15,12,4,8,1.1050302623732664,1.0729827456147285,1.027749229188078,2.0,8.620774241736095,2.0,8.620774241736095
La_Liga,2015,Levante,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",30,15,15,8,3,5,1.230695202351907,1.2570404810656417,1.1148272017837235,1.0,3.706056648012442,1.0,3.706056648012442
La_Liga,2015,Malaga,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1]",26,13,13,12,6,6,1.63540341789661,2.0,1.5527950310559009,5.0,2.635943299304771,5.0,2.635943299304771
La_Liga,2015,Real Madrid,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",32,16,16,28,13,15,1.1338730931613314,1.166214355464836,1.0615711252653928,1.0,1.539609541840479,1.0,1.539609541840479
La_Liga,2015,Sevilla,"[0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]",28,14,14,14,8,6,2.529956763434219,4.447490501346341,2.881844380403458,8.0,165.64796970888176,8.0,165.64796970888176
La_Liga,2015,Sociedad,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1]",29,15,14,13,5,8,1.1315443717727154,1.1096503965983031,1.0362694300518134,10.0,2.8388655155543723,10.0,2.8388655155543723
La_Liga,2015,Sp Gijon,"[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]",29,15,14,10,4,6,1.208575556758187,1.2190211924619851,1.1235955056179776,11.0,1.7663087032427314,11.0,1.7663087032427314
La_Liga,2015,Valencia,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",27,14,13,11,6,5,1.8100308448907696,2.4499781008658434,1.838235294117647,3.0,15.662397607542317,3.0,15.662397607542317
La_Liga,2015,Vallecano,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",27,14,13,9,4,5,1.3180580357142848,1.4143837224122595,1.221001221001221,4.0,2.8503376983300504,4.0,2.8503376983300504
La_Liga,2015,Villarreal,"[1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0]",28,14,14,18,10,8,2.623469456875555,4.648755263783788,3.0395136778115504,9.0,107.26701196162533,9.0,107.26701196162533
La_Liga,2016,Alaves,"[1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1]",25,13,12,14,6,8,1.1767143482253395,1.1778155004847752,1.088139281828074,7.0,1.891736474381991,7.0,1.891736474381991
La_Liga,2016,Ath Bilbao,"[0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0]",32,16,16,19,9,10,1.450312945957026,1.5611513536306454,1.314060446780552,2.0,25.828379180940942,2.0,25.828379180940942
La_Liga,2016,Ath Madrid,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",29,15,14,23,11,12,1.2213713439024632,1.25849968994697,1.095290251916758,4.0,2.4428752470662674,4.0,2.4428752470662674
La_Liga,2016,Barcelona,"[1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",32,16,16,28,14,14,1.6338126400690434,2.0,1.4513788098693758,12.0,3.4428597668007317,12.0,3.4428597668007317
La_Liga,2016,Betis,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]",29,15,14,10,6,4,2.278358620433357,3.863889620287177,2.481389578163772,3.0,10.841096561800551,3.0,10.841096561800551
La_Liga,2016,Celta,"[0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",32,16,16,13,8,5,3.22067788407627,7.1370880892901445,4.807692307692308,6.0,81.33861744887646,6.0,81.33861744887646
La_Liga,2016,Eibar,"[0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0]",29,15,14,15,8,7,1.8069284951620663,2.332250535873808,1.721170395869191,6.0,37.2789266458716,6.0,37.2789266458716
La_Liga,2016,Espanol,"[0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1]",27,14,13,15,8,7,1.795150764623751,2.316851763863742,1.6474464579901154,5.0,4.565603283968277,5.0,4.565603283968277
La_Liga,2016,Granada,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",30,15,15,4,2,2,1.4768031636578265,2.0,1.3812154696132597,12.0,25.18554632759902,12.0,25.18554632759902
La_Liga,2016,La Coruna,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]",26,13,13,8,4,4,1.584677267025257,2.0,1.485884101040119,8.0,2.98108691590776,8.0,2.98108691590776
La_Liga,2016,Las Palmas,"[1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",29,15,14,10,7,3,4.298108362791285,13.067995015264994,6.622955162593549,6.0,43.480813682172325,6.0,43.480813682172325
La_Liga,2016,Leganes,"[1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",27,14,13,8,4,4,1.5028513556869714,1.819094957669333,1.4164305949008498,7.0,2.1204265164742666,7.0,2.1204265164742666
La_Liga,2016,Malaga,"[0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0]",28,14,14,12,5,7,1.2628830120791827,1.2861808449421503,1.1560693641618498,1.0,5.293503080847413,1.0,5.293503080847413
La_Liga,2016,Osasuna,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]",28,14,14,4,1,3,1.146888509354352,1.1628496587572037,1.0548523206751057,1.0,2.951591767980032,1.0,2.951591767980032
La_Liga,2016,Real Madrid,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",32,16,16,29,15,14,2.220337983330651,3.675139037613488,2.0,15.0,4.250453385422372,15.0,4.250453385422372
La_Liga,2016,Sevilla,"[1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1]",29,15,14,21,12,9,2.960677196808087,5.812522545340308,3.355704697986577,8.0,20.93213402970673,8.0,20.93213402970673
La_Liga,2016,Sociedad,"[0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",31,16,15,19,10,9,1.7978820450629376,2.2562155527070686,1.7006802721088434,8.0,4.478525554041387,8.0,4.478525554041387
La_Liga,2016,Sp Gijon,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",28,14,14,7,3,4,1.3485547369492803,1.4953501155880404,1.1976047904191616,14.0,1.4953501155880404,14.0,1.4953501155880404
La_Liga,2016,Valencia,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0]",31,16,15,13,5,8,1.1419874080797072,1.1192279825480216,1.058201058201058,1.0,5.159274747841313,1.0,5.159274747841313
La_Liga,2016,Villarreal,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1]",28,14,14,19,10,9,2.057873193112623,2.916583536972888,1.9267822736030829,10.0,3.944893810565134,10.0,3.944893810565134
La_Liga,2017,Alaves,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0]",36,18,18,15,5,10,1.0831299007039488,1.0476518953837235,1.0111223458038423,1.0,5.110306759573735,1.0,5.110306759573735
La_Liga,2017,Ath Bilbao,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]",25,13,12,10,6,4,2.2821764058767533,3.896418200653083,2.5641025641025643,6.0,11.06120038681957,6.0,11.06120038681957
La_Liga,2017,Ath Madrid,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1]",28,14,14,23,13,10,4.337309916143041,14.410079610760048,6.118827632625589,9.0,174.4321902305435,9.0,174.4321902305435
La_Liga,2017,Barcelona,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",29,15,14,28,15,13,2.576281543157095,6.8458334831090655,2.1413276231263385,2.0,10836.868980631143,2.0,10836.868980631143
La_Liga,2017,Betis,"[0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0]",32,16,16,18,8,10,1.2934979838290337,1.3123647998416588,1.1534025374855823,2.0,20.472933077115467,2.0,20.472933077115467
La_Liga,2017,Celta,"[0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1]",28,14,14,13,6,7,1.4189866924057202,1.5440892488469016,1.288659793814433,4.0,5.660774863369563,4.0,5.660774863369563
La_Liga,2017,Eibar,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1]",29,15,14,14,8,6,2.2392671791806773,3.492564201602757,2.5316455696202533,11.0,6.337254600096169,11.0,6.337254600096169
La_Liga,2017,Espanol,"[0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1]",25,13,12,12,6,6,1.502153325177417,1.7353597143161648,1.3812154696132597,8.0,1.803079791064303,8.0,1.803079791064303
La_Liga,2017,Getafe,"[0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1]",28,14,14,15,7,8,1.4256689066254975,1.5440892488469018,1.2804097311139564,2.0,2.1826938915145218,2.0,2.1826938915145218
La_Liga,2017,Girona,"[1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]",29,15,14,14,8,6,2.2392671791806773,3.492564201602757,2.506265664160401,8.0,16.451028798614196,8.0,16.451028798614196
La_Liga,2017,La Coruna,"[0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",27,14,13,6,4,2,2.367414770943153,4.875498092747678,2.824858757062147,3.0,6.132910247183949,3.0,6.132910247183949
La_Liga,2017,Las Palmas,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",31,16,15,5,3,2,1.801066986138119,2.932680289350293,1.8214936247723128,11.0,28.498857821472715,11.0,28.498857821472715
La_Liga,2017,Leganes,"[1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]",31,16,15,12,8,4,4.0233600855450815,10.954919898689766,5.58659217877095,15.0,10.954919898689766,15.0,10.954919898689766
La_Liga,2017,Levante,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",25,13,12,11,3,8,1.03131855096641,1.0143348886389385,1.001001001001001,1.0,5.4699651550104935,1.0,5.4699651550104935
La_Liga,2017,Malaga,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",33,17,16,5,3,2,1.8035394072114752,2.940127811000472,1.9230769230769231,4.0,5.445267713542793,4.0,5.445267713542793
La_Liga,2017,Real Madrid,"[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1]",28,14,14,22,10,12,1.1971174316846342,1.217271614037046,1.0893246187363834,2.0,6.518351412172864,2.0,6.518351412172864
La_Liga,2017,Sevilla,"[1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1]",31,16,15,17,9,8,1.808690566038217,2.297635331717604,1.733102253032929,7.0,4.2635389773540515,7.0,4.2635389773540515
La_Liga,2017,Sociedad,"[1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]",31,16,15,14,6,8,1.2272360718954003,1.2315399586327471,1.1111111111111112,1.0,5.613638981741689,1.0,5.613638981741689
La_Liga,2017,Valencia,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1]",31,16,15,22,12,10,2.2165941034170693,3.281522447058705,2.304147465437788,5.0,20.88617721282887,5.0,20.88617721282887
La_Liga,2017,Villarreal,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1]",31,16,15,18,10,8,2.217696614938645,3.304475776032916,2.183406113537118,14.0,4.890672518870859,14.0,4.890672518870859
La_Liga,2018,Alaves,"[0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",27,14,13,13,9,4,6.071891208297265,24.51456861068925,11.4639458901754,7.0,53.73545682965582,7.0,53.73545682965582
La_Liga,2018,Ath Bilbao,"[1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0]",24,12,12,13,6,7,1.396972501074074,1.5175032530974255,1.277139208173691,1.0,7.496664664632576,1.0,7.496664664632576
La_Liga,2018,Ath Madrid,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0]",28,14,14,22,12,10,2.843482019820793,5.602534042157461,3.115264797507788,1.0,39.08000791592283,1.0,39.08000791592283
La_Liga,2018,Barcelona,"[1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",29,15,14,26,13,13,1.2768095126070789,1.412808918063209,1.1235955056179776,2.0,35.5037863231454,2.0,35.5037863231454
La_Liga,2018,Betis,"[0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1]",30,15,15,14,8,6,2.4961507090976705,4.308354880446086,2.7548209366391183,9.0,5.918840519592428,9.0,5.918840519592428
La_Liga,2018,Celta,"[1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0]",27,14,13,10,5,5,1.5148471428733077,1.7898317226824547,1.488095238095238,1.0,4.603370271892037,1.0,4.603370271892037
