League,Season,Team,Sequence,n,n1,n2,k,k1,k2,c1,c2,c3
Premier_League,2001,Liverpool,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",30,15,15,24,11,13,1.2006614695049904,1.2204874155641445,1.1013215859030836
Premier_League,2001,Man United,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0]",33,17,16,24,11,13,1.1713050774181653,1.1669977778685074,1.0893246187363834
Premier_League,2001,Middlesbrough,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0]",29,15,14,12,5,7,1.214734340436965,1.2213665586351092,1.1198208286674132
Premier_League,2001,Newcastle,"[1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0]",30,15,15,21,11,10,2.063945400892388,2.897172134819273,1.9342359767891684
Premier_League,2001,Southampton,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1]",29,15,14,12,5,7,1.214734340436965,1.2213665586351092,1.1273957158962795
Premier_League,2001,Sunderland,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0]",28,14,14,10,7,3,4.892629387655304,17.443994055572396,8.552856654122477
Premier_League,2001,Tottenham,"[0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0]",30,15,15,14,8,6,2.4961507090976705,4.308354880446086,2.824858757062147
Premier_League,2001,West Ham,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1]",30,15,15,15,7,8,1.4359963188570928,1.5564210264360374,1.2987012987012987
Premier_League,2002,Arsenal,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",29,15,14,23,11,12,1.2213713439024632,1.25849968994697,1.088139281828074
Premier_League,2002,Aston Villa,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0]",29,15,14,12,6,6,1.5298926367629486,1.7792767844805109,1.4184397163120568
Premier_League,2002,Birmingham,"[0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0]",29,15,14,13,6,7,1.34114775695508,1.4168712447854608,1.2004801920768307
Premier_League,2002,Blackburn,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",26,13,13,16,7,9,1.2478274684880988,1.2659130648831014,1.1415525114155252
Premier_League,2002,Bolton,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1]",24,12,12,10,3,7,1.07831695472985,1.0513533321374784,1.017293997965412
Premier_League,2002,Charlton,"[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",31,16,15,14,8,6,2.236566916934633,3.4717038192097363,2.320185614849188
Premier_League,2002,Chelsea,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1]",28,14,14,19,10,9,2.057873193112623,2.916583536972888,1.9723865877712032
Premier_League,2002,Everton,"[1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0]",30,15,15,17,9,8,2.0191974896040747,2.8068338874262353,2.032520325203252
Premier_League,2002,Fulham,"[1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1]",29,15,14,13,6,7,1.34114775695508,1.4168712447854608,1.2091898428053205
Premier_League,2002,Leeds,"[1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]",33,17,16,14,7,7,1.5521739641567665,1.7875692400458891,1.4903129657228018
Premier_League,2002,Liverpool,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0]",28,14,14,18,9,9,1.668616179586344,2.0,1.550387596899225
Premier_League,2002,Man City,"[0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0]",32,16,16,15,7,8,1.4441161147724728,1.5663603036350555,1.2903225806451613
Premier_League,2002,Man United,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",30,15,15,25,10,15,1.0,1.007204472370678,1.0
Premier_League,2002,Middlesbrough,"[1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0]",28,14,14,13,7,6,1.9895619021522117,2.837933762005624,1.9841269841269842
Premier_League,2002,Newcastle,"[1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1]",32,16,16,21,10,11,1.4439098214850439,1.5500855683384027,1.3071895424836601
Premier_League,2002,Southampton,"[0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",25,13,12,13,8,5,2.991423634697006,6.241756210562176,3.4246575342465753
Premier_League,2002,Sunderland,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",31,16,15,4,4,0,7.942714371370804,52.64808596108152,17.63979537837361
Premier_League,2002,Tottenham,"[1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0]",30,15,15,14,9,5,4.542665438796399,13.963076700807273,7.261109497531223
Premier_League,2002,West Brom,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",30,15,15,6,4,2,2.512416303240131,5.535406238226222,3.0211480362537766
Premier_League,2002,West Ham,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1]",26,13,13,10,3,7,1.0856472264657993,1.0564479778026155,1.017293997965412
Premier_League,2003,Arsenal,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",22,11,11,22,11,11,1.0,,1.0
Premier_League,2003,Aston Villa,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1]",25,13,12,14,6,8,1.1767143482253397,1.1778155004847752,1.0706638115631693
Premier_League,2003,Birmingham,"[1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0]",22,11,11,12,6,6,1.6267501106170124,2.0,1.4992503748125936
Premier_League,2003,Blackburn,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0]",26,13,13,10,5,5,1.6144076428525194,2.0,1.5527950310559007
Premier_League,2003,Bolton,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1]",24,12,12,12,5,7,1.2404603270745003,1.261205955414189,1.1135857461024499
Premier_League,2003,Charlton,"[0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",25,13,12,12,8,4,4.258720629846728,12.621164397817209,5.780346820809249
Premier_League,2003,Chelsea,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]",28,14,14,22,12,10,2.843482019820793,5.602534042157461,3.1847133757961785
Premier_League,2003,Everton,"[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",24,12,12,8,5,3,2.5440458409926445,5.174962496422871,3.076923076923077
Premier_League,2003,Fulham,"[1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1]",24,12,12,12,7,5,2.5825977301387137,4.828396632130076,2.985074626865672
Premier_League,2003,Leeds,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",25,13,12,6,4,2,2.368268470276317,4.884559057439188,2.8328611898016995
Premier_League,2003,Leicester,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1]",18,9,9,6,2,4,1.1693797528517105,1.1885734173450602,1.0649627263045793
Premier_League,2003,Liverpool,"[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]",23,12,11,15,6,9,1.066480869113727,1.0579234755360898,1.0121457489878543
Premier_League,2003,Man City,"[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]",22,11,11,8,5,3,2.57516125718696,5.327662064543003,2.898550724637681
Premier_League,2003,Man United,"[1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0]",28,14,14,20,11,9,2.7077050625657972,4.965444303155276,2.9585798816568047
Premier_League,2003,Middlesbrough,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1]",27,14,13,12,6,6,1.5175105332061893,1.759386916159739,1.4144271570014144
Premier_League,2003,Newcastle,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0]",21,11,10,13,6,7,1.2499575403450318,1.3041157392001559,1.124859392575928
Premier_League,2003,Portsmouth,"[1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0]",26,13,13,9,4,5,1.3773750381549292,1.5153465600439986,1.2150668286755772
Premier_League,2003,Southampton,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",23,12,11,10,7,3,4.539850323938444,14.998348354855354,7.009673349221926
Premier_League,2003,Tottenham,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",28,14,14,12,5,7,1.2628830120791827,1.2861808449421503,1.1534025374855825
Premier_League,2003,Wolves,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1]",23,12,11,7,2,5,1.0908090999033375,1.0717645456222658,1.0298661174047374
Premier_League,2004,Arsenal,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]",25,13,12,21,11,10,1.6820603468634376,2.149641506029287,1.3717421124828533
Premier_League,2004,Aston Villa,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1]",24,12,12,12,6,6,1.6318725099601594,2.0,1.492537313432836
Premier_League,2004,Birmingham,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]",23,12,11,9,6,3,3.1524310523127923,7.558906938085354,4.329004329004329
Premier_League,2004,Blackburn,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1]",21,11,10,9,3,6,1.0859888208318986,1.069595179298994,1.0235414534288638
Premier_League,2004,Bolton,"[1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",26,13,13,15,6,9,1.14894499498751,1.1323123378609816,1.0593220338983051
Premier_League,2004,Charlton,"[0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0]",25,13,12,12,6,6,1.502153325177417,1.7353597143161648,1.3679890560875514
Premier_League,2004,Chelsea,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",26,13,13,25,12,13,1.0,1.1819083901602732,1.0
Premier_League,2004,Crystal Palace,"[0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",25,13,12,6,3,3,1.4716416311930953,1.8356077008650071,1.366120218579235
Premier_League,2004,Everton,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1]",27,14,13,17,11,6,6.019926172244229,24.585067301426836,11.014428901861438
Premier_League,2004,Fulham,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0]",25,13,12,9,4,5,1.307599339125011,1.399220074579398,1.2315270935960592
Premier_League,2004,Liverpool,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1]",28,14,14,16,8,8,1.6638410088511535,2.0,1.5151515151515151
Premier_League,2004,Man City,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1]",23,12,11,11,5,6,1.294649921034118,1.3668759169539026,1.1737089201877935
Premier_League,2004,Man United,"[0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",23,12,11,19,10,9,1.6817675629289275,2.165185505280741,1.5220700152207
Premier_League,2004,Middlesbrough,"[0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]",23,12,11,12,8,4,4.393858028165594,13.685001820945512,6.540650140623978
Premier_League,2004,Newcastle,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0]",21,11,10,9,5,4,1.7854213182284127,2.4973834298606308,1.7301038062283738
Premier_League,2004,Norwich,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]",22,11,11,5,2,3,1.2924968664422045,1.4398117926016154,1.1990407673860912
Premier_League,2004,Portsmouth,"[0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",26,13,13,9,6,3,3.470513486154155,9.25066171835886,4.854368932038835
Premier_League,2004,Southampton,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0]",21,11,10,5,2,3,1.2453382793729286,1.3562928722382623,1.1389521640091116
Premier_League,2004,Tottenham,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1]",25,13,12,13,6,7,1.3068688953698475,1.3722517042282367,1.2062726176115801
Premier_League,2004,West Brom,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]",19,10,9,5,1,4,1.0637209345752767,1.0463948218286554,1.0111223458038423
Premier_League,2005,Arsenal,"[1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",31,16,15,20,10,10,1.5092252912631492,1.6786172846719813,1.375515818431912
Premier_League,2005,Aston Villa,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",26,13,13,10,5,5,1.6144076428525194,2.0,1.5037593984962405
Premier_League,2005,Birmingham,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0]",28,14,14,8,3,5,1.2267334582687894,1.252178551393171,1.122334455667789
Premier_League,2005,Blackburn,"[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1]",32,16,16,19,8,11,1.1823387403855967,1.1629437259903608,1.0845986984815619
Premier_League,2005,Bolton,"[0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1]",27,14,13,15,9,6,2.932327819116243,5.823339342313051,3.4246575342465753
Premier_League,2005,Charlton,"[1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0]",30,15,15,13,7,6,1.981164112156975,2.8068338874262353,2.1141649048625792
Premier_League,2005,Chelsea,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0]",34,17,17,29,16,13,4.291078820116208,13.66994699527393,5.681818181818182
Premier_League,2005,Everton,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1]",30,15,15,14,5,9,1.1083657756943939,1.0771421802925631,1.0330578512396693
Premier_League,2005,Fulham,"[0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1]",32,16,16,14,6,8,1.2886834708583226,1.3123647998416588,1.183431952662722
Premier_League,2005,Liverpool,"[1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",31,16,15,25,13,12,1.7319403675500633,2.150885509061355,1.5822784810126582
Premier_League,2005,Man City,"[1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",34,17,17,13,8,5,3.174219616525553,6.902996856596594,4.3478260869565215
Premier_League,2005,Man United,"[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",30,15,15,25,13,12,2.1377793052424194,3.2040698620013544,2.0618556701030926
Premier_League,2005,Middlesbrough,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0]",29,15,14,12,5,7,1.214734340436965,1.2213665586351092,1.1049723756906078
Premier_League,2005,Newcastle,"[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1]",31,16,15,17,7,10,1.1336617836420047,1.1111665162585505,1.0482180293501049
Premier_League,2005,Portsmouth,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0]",30,15,15,10,4,6,1.2547664644895893,1.2808837286823986,1.1494252873563218
Premier_League,2005,Sunderland,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",32,16,16,3,1,2,1.2263268769880782,1.3738123461770075,1.1273957158962795
Premier_League,2005,Tottenham,"[1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0]",27,14,13,18,11,7,4.144080286335882,11.542477622405748,6.134969325153374
Premier_League,2005,West Brom,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",29,15,14,7,5,2,3.2606382925418447,8.658388436833057,4.424778761061947
Premier_League,2005,West Ham,"[1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1]",31,16,15,16,7,9,1.223024685568934,1.2236843928116912,1.1312217194570136
Premier_League,2005,Wigan,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0]",32,16,16,15,9,6,3.2216357774467346,6.946836150742856,4.219409282700422
Premier_League,2006,Arsenal,"[0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1]",27,14,13,19,10,9,1.7612042304154774,2.22085967034325,1.6778523489932886
Premier_League,2006,Aston Villa,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1]",21,11,10,11,5,6,1.271809969845994,1.337842294670583,1.1494252873563218
Premier_League,2006,Blackburn,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1]",31,16,15,15,7,8,1.3527739369351137,1.4221048488770875,1.2121212121212122
Premier_League,2006,Bolton,"[1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]",30,15,15,16,9,7,2.523078708371905,4.308354880446086,2.849002849002849
Premier_League,2006,Charlton,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0]",28,14,14,8,3,5,1.2267334582687894,1.252178551393171,1.1086474501108647
Premier_League,2006,Chelsea,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",27,14,13,24,12,12,1.2759665931614046,1.414383722412259,1.1350737797956867
Premier_League,2006,Everton,"[1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1]",25,13,12,15,7,8,1.2908843777904582,1.3452540105481041,1.1764705882352942
Premier_League,2006,Fulham,"[0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",23,12,11,8,5,3,2.3169831150268667,4.263807401259858,2.638522427440633
Premier_League,2006,Liverpool,"[1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0]",30,15,15,20,10,10,1.6780347465021415,2.0,1.5151515151515151
Premier_League,2006,Man City,"[0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]",29,15,14,11,6,5,1.8172633910426899,2.462670581832049,1.8484288354898337
Premier_League,2006,Man United,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0]",33,17,16,28,15,13,2.2444940360427394,3.4725730451185077,2.1231422505307855
Premier_League,2006,Middlesbrough,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1]",28,14,14,12,5,7,1.2628830120791827,1.2861808449421503,1.148105625717566
Premier_League,2006,Newcastle,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",28,14,14,11,6,5,1.9683259886695428,2.862086060341679,1.9083969465648856
Premier_League,2006,Portsmouth,"[1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0]",26,13,13,14,8,6,2.5738033064258965,4.636053386548998,2.9239766081871346
Premier_League,2006,Reading,"[1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0]",31,16,15,16,8,8,1.536836202224237,1.7433214000368964,1.3888888888888888
